ra,dec,mjd_i,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,objID,modelMagErr_i,thingID
12.2495711993668,-0.793485300909515,52959.19494393,23.4721,23.53765,22.19722,22.16686,22.7483,1237663714409055149,0.2336248,77759343
12.2319480688693,-0.80808940040122,52959.19494393,22.73223,24.10949,23.14315,21.66773,21.54429,1237663714409055279,0.1720158,77037106
12.2082118865922,-0.744759914272533,52959.19494393,20.40339,17.85292,16.69012,16.21515,15.95493,1237663714409054302,0.005256605,77759446
12.2306100184658,-0.802022701648372,52959.19494393,24.99884,23.44617,22.39972,21.44161,20.6827,1237663714409055124,0.09458474,77759424
12.1466169725574,-0.728093329367892,52959.19494393,23.12816,23.47606,23.65335,22.08389,22.01484,1237663714409055216,0.18464,77759200
12.1439403057454,-0.778476085984832,52959.19494393,23.0601,23.23178,22.20018,21.62613,21.51357,1237663714409055006,0.1724247,77759110
12.1681291569217,-0.763587211616971,52959.19494393,22.65749,21.80533,21.18887,20.84699,20.70946,1237663714409054665,0.05839624,77759356
12.2037536562597,-0.788498252506741,52959.19494393,22.45091,22.36864,20.29129,19.02641,18.30603,1237663714409055083,0.03787194,77759463
12.2036934987042,-0.72370797490523,52959.19494393,25.0685,24.21884,22.1244,21.37265,21.61886,1237663714409054791,0.08350428,77759592
12.2099980057095,-0.729864800193474,52959.19494393,22.0277,21.22521,20.62626,20.35308,20.23385,1237663714409054809,0.04828436,77759597
12.2160741459378,-0.770409345158578,52959.19494393,23.25855,21.79263,20.90233,20.4921,20.13441,1237663714409054823,0.07148946,77759939
12.1652974755272,-0.774297133782741,52959.19494393,23.7404,22.99576,22.20955,21.92684,21.44842,1237663714409054658,0.1588872,77759892
12.2222203906857,-0.796040927053586,52959.19494393,24.47269,22.89529,22.33458,21.95807,22.07136,1237663714409054473,0.1395503,77759933
12.2214403725685,-0.799291097414247,52959.19494393,24.84694,23.2017,21.9598,20.51657,19.69408,1237663714409055111,0.04202566,77759944
12.208455330119,-0.749555498668597,52959.19494393,24.49588,23.27661,21.59313,20.97916,20.286,1237663714409054806,0.08604603,77759460
12.2014361188486,-0.735613934586764,52959.19494393,24.38182,25.06331,22.49122,21.22473,20.33571,1237663714409055078,0.06721745,77759461
12.2318721435283,-0.797362812204714,52959.19494393,24.10313,23.21688,23.21876,22.29228,21.54524,1237663714409055278,0.1927258,77964665
12.1684208931567,-0.815564582385837,52959.19494393,22.22808,22.41251,21.16923,20.89703,20.80151,1237663714409054667,0.09050662,77759357
12.1754653346484,-0.819380179962662,52959.19494393,22.80621,22.0895,21.1186,20.8948,20.98379,1237663714409054692,0.0765337,77759362
12.2252419528589,-0.717478573020853,52959.19494393,22.42687,22.78721,22.14254,22.77218,21.71809,1237663714409055119,0.4731585,77759620
12.2024223042306,-0.725178910450305,52959.19494393,23.60958,22.94352,22.22845,22.24098,21.42237,1237663714409054787,0.1863487,77759626
12.1669748154022,-0.77074033824529,52959.19494393,21.62167,20.86459,20.0023,19.87829,19.34293,1237663714409054443,0.04889743,77759353
12.1976492558836,-0.818292258932881,52959.19494393,25.76878,22.87706,21.70013,22.24953,21.34715,1237663714409055355,0.4664713,77759310
12.2370788594018,-0.741945579290624,52959.19494393,23.84665,24.59149,22.64919,21.93589,22.80708,1237663714409054880,0.1298298,77759324
12.1480813809263,-0.763101769472044,52959.19494393,25.15906,23.52087,22.76363,22.37835,21.93369,1237663714409055014,0.1778917,77759108
12.2069389621845,-0.741521661975326,52959.19494393,23.61774,22.67772,22.28611,21.98632,21.16047,1237663714409054801,0.197479,77759447
12.1601606439535,-0.74906713399984,52959.19494393,22.59299,22.24627,21.52244,21.67604,21.42266,1237663714409054640,0.1468909,77759877
12.2098257052315,-0.76838424980157,52959.19494393,23.5479,23.84272,22.93809,21.94465,20.97059,1237663714409055259,0.1620828,77759952
12.2026432424598,-0.761021452834342,52959.19494393,23.30004,22.55828,21.37704,20.92175,20.35318,1237663714409054788,0.06776319,77759456
12.2057704333166,-0.775668628339567,52959.19494393,21.84118,21.09292,19.78981,19.31542,18.91833,1237663714409054795,0.03505253,77759457
12.2266156912256,-0.721926453014689,52959.19494393,25.12893,23.5055,22.90961,21.94793,21.03867,1237663714409055271,0.1869377,77759623
12.157551526619,-0.729784185328494,52959.19494393,24.68147,24.41201,23.01208,21.95334,21.66612,1237663714409055223,0.1278825,77759731
12.1950980276639,-0.764272005622041,52959.19494393,24.42933,22.12012,20.54388,19.85134,19.43488,1237663714409054763,0.03658504,77759309
12.1461426893906,-0.787887248134023,52959.19494393,22.1209,20.97166,20.35061,20.09946,20.03142,1237663714409054588,0.05264271,77759105
12.1770466567571,-0.775544336315428,52959.19494393,23.72344,22.47697,21.1028,20.39995,20.26746,1237663714409055048,0.1135356,77759378
12.1829626581988,-0.815842297594596,52959.19494393,24.41468,23.65343,22.70726,22.97391,22.18601,1237663714409055057,0.3046889,77759384
12.1811466651656,-0.779219198314721,52959.19494393,24.11746,22.62281,21.76819,21.52473,21.02332,1237663714409054713,0.09302525,77759369
12.2238570260605,-0.77695878694945,52959.19494393,22.96615,22.35858,20.8557,19.99002,19.46771,1237663714409054312,0.02522775,77759922
12.1664650228174,-0.758092791356912,52959.19494393,24.24048,20.17855,18.72521,17.33891,16.57111,1237663714409054345,0.006464136,77759855
12.1634314382381,-0.745594382222135,52959.19494393,21.09191,20.13756,19.2937,18.94085,18.55114,1237663714409054646,0.02636904,77759879
12.2385599889367,-0.823846237610655,52959.19494393,22.49275,22.30225,21.2938,21.2396,20.49209,1237663714409054883,0.1319163,77759912
12.1611146379713,-0.794204080624104,52959.19494393,25.90874,23.50835,23.17999,21.90508,20.95411,1237663714409054434,0.2463342,77964658
12.175715315803,-0.717092539481877,52959.19494393,23.59783,22.46365,22.16995,22.26262,22.5893,1237663714409054693,0.1827292,77759679
12.2098236994872,-0.806481480236293,52959.19494393,22.59354,24.62447,22.4152,22.33963,21.92701,1237663714409054469,0.205196,77759935
12.2145774467585,-0.754009254892441,52959.19494393,22.81731,22.96055,22.20032,21.52398,21.07118,1237663714409055099,0.126055,77759938
12.2320174126955,-0.730696980264748,52959.19494393,22.5838,23.05203,22.09624,21.97043,22.66642,1237663714409055126,0.2324865,77759849
12.1626934478418,-0.775379232501631,52959.19494393,20.93629,19.89307,19.49631,19.35707,19.30608,1237663714409054283,0.0164948,77759854
12.2033458640611,-0.807921833369415,52959.19494393,25.85132,22.10266,20.50764,19.43276,18.86663,1237663714409055081,0.05068883,77759462
12.2045024696782,-0.728965294220999,52959.19494393,22.69352,22.05647,21.76693,21.58304,21.40029,1237663714409054792,0.1098101,77759593
12.1507763203514,-0.724701890454729,52959.19494393,23.27796,23.23191,21.78971,21.16203,20.63593,1237663714409055021,0.07224911,77759708
12.1629080595964,-0.795287730357439,52959.19494393,22.15649,25.62534,25.61566,24.89845,23.78883,1237663714409054433,0.5187826,77928310
12.1944191957915,-0.7553259595654,52959.19494393,22.8357,22.56805,21.50663,21.08837,20.99845,1237663714409055070,0.1190288,77759295
12.155224883621,-0.743107008520514,52959.19494393,21.66359,20.12537,19.35717,18.86411,18.57433,1237663714409054628,0.01667348,77759858
12.1499772762099,-0.744643803379347,52959.19494393,22.27918,21.83127,20.7731,20.5205,20.19498,1237663714409054605,0.0695924,77759860
12.1666246203686,-0.801189434855244,52959.19494393,22.522,23.24235,23.19212,21.75865,21.65328,1237663714409055228,0.1533251,77759899
12.143490456306,-0.738133880751678,52959.19494393,24.26515,22.90708,24.46329,23.87798,23.12422,1237663714409054275,0.6676925,77759099
12.1998926379654,-0.806740589281514,52959.19494393,23.64251,21.87879,21.37009,21.06739,21.58607,1237663714409054781,0.07319444,77759452
12.1819841889908,-0.737170030162874,52959.19494393,25.06272,25.53912,24.51613,22.58612,22.10457,1237663714409055241,0.2127348,77759381
12.1683333493899,-0.73728099128633,52959.19494393,22.2962,22.29273,21.31524,20.63156,20.96409,1237663714409054669,0.08153294,77759358
12.1776036560902,-0.748866066261967,52959.19494393,22.76971,22.11736,21.35462,20.91827,20.36469,1237663714409054699,0.07914306,77759364
12.153688623914,-0.809567457154991,52959.19494393,24.78017,23.24877,22.60353,21.97193,21.51143,1237663714409054624,0.1509205,77759869
12.1526728611384,-0.794448102437429,52959.19494393,22.84086,22.4763,22.08756,21.54072,21.56239,1237663714409054610,0.1100451,77759862
12.1529552590092,-0.773717152381164,52959.19494393,23.60795,21.57256,20.66161,20.24561,19.95168,1237663714409054613,0.04444213,77759865
12.1638756609374,-0.73028607626215,52959.19494393,25.57247,22.75697,21.35745,20.81506,20.36852,1237663714409055030,0.1439026,77759735
12.2088468841132,-0.755145518891142,52959.19494393,22.47917,21.66624,20.78835,20.6567,20.37498,1237663714409054803,0.08483576,77759459
12.202958792881,-0.749043160302239,52959.19494393,23.83758,21.53047,20.01184,18.73252,17.99594,1237663714409054392,0.01138118,77759449
12.2171804381774,-0.726068471201374,52959.19494393,25.52083,22.70947,20.89342,20.17948,19.73323,1237663714409055102,0.04279583,77759606
12.1451150364081,-0.807460691561404,52959.19494393,24.98908,23.55712,21.97701,22.11871,21.5633,1237663714409055008,0.3013785,77759111
12.1773478907011,-0.781302054919323,52959.19494393,23.53624,23.29408,22.20885,21.39512,21.00771,1237663714409055049,0.1034976,77759363
12.1543297244062,-0.776812562624427,52959.19494393,24.08599,22.03078,21.24822,20.64735,20.2334,1237663714409054627,0.1328515,77759870
12.2273323426355,-0.793683179810336,52959.19494393,24.60024,23.08921,22.64652,21.87549,20.91814,1237663714409055272,0.1604388,77759947
12.2295618193978,-0.796523532520828,52959.19494393,22.24692,21.71296,20.78694,20.40882,20.34697,1237663714409054861,0.06404077,77759422
12.1821312952817,-0.752808489980955,52959.19494393,24.22539,22.7585,21.49295,20.95171,20.3023,1237663714409054716,0.07854968,77759371
12.1911766964091,-0.752455791966979,52959.19494393,23.14331,22.77912,22.57725,22.23932,21.96362,1237663714409054750,0.1821632,77759289
12.248448399475,-0.77342060760871,52959.19494393,26.1375,25.71214,21.42005,20.49884,19.70785,1237663714409055144,0.1190633,77759340
12.1653186863583,-0.781291282299331,52959.19494393,24.32576,23.0151,21.53615,20.38713,19.79216,1237663714409054652,0.04549941,77759881
12.2386187829447,-0.731171198083302,52959.19494393,20.91523,19.43137,18.94505,18.75762,18.73296,1237663714409054320,0.01160985,77759785
12.1835898617269,-0.739678296526678,52959.19494393,23.02832,22.43657,21.26805,20.58431,19.73418,1237663714409054727,0.07658019,77759385
12.1769835677413,-0.733831043938578,52959.19494393,23.91619,23.15669,21.92518,21.8138,22.50051,1237663714409054698,0.128803,77759530
12.2114016326944,-0.767347787674474,52959.19494393,24.95164,25.55346,21.7816,21.32023,20.29859,1237663714409055091,0.1271579,77759949
12.2062431995996,-0.733328408214019,52959.19494393,25.57832,22.64782,21.19595,19.67601,18.85239,1237663714409054799,0.02031379,77759520
12.1603421339578,-0.809406090190828,52959.19494393,23.56275,22.82423,22.2369,22.98569,21.01953,1237663714409054643,0.4879457,77759889
12.1529058420394,-0.791929560644825,52959.19494393,25.15485,21.87831,20.46961,19.29446,18.66962,1237663714409054612,0.01597296,77759864
12.2464722263616,-0.767091090985675,52959.19494393,22.70328,21.70017,21.47161,21.16751,20.99134,1237663714409054901,0.0631361,77759328
12.2482242365331,-0.745590998888394,52959.19494393,24.5118,23.75245,22.41948,21.11736,20.1897,1237663714409054904,0.06579322,77759330
12.2343074426703,-0.773560754043509,52959.19494393,25.17898,24.37362,22.61783,20.98693,20.22239,1237663714409055280,0.08146504,77759412
12.1829125142184,-0.729481490010798,52959.19494393,23.11669,23.26595,22.08303,21.80533,21.4341,1237663714409054724,0.109579,77759668
12.159179617143,-0.814974458931069,52959.19494393,23.52343,23.47653,21.60468,20.63798,20.43549,1237663714409055027,0.05401415,77759887
12.1646338754364,-0.781785224677544,52959.19494393,23.97354,23.06217,22.84629,22.38662,22.34464,1237663714409054653,0.1862139,77759882
12.2225742931992,-0.725623558473579,52959.19494393,22.32373,20.83413,19.10699,18.34161,17.88346,1237663714409054839,0.01654923,77759614
12.1766324764689,-0.729330403646083,52959.19494393,21.01006,19.97423,18.90426,18.40875,18.00821,1237663714409054389,0.01543762,77759656
12.151124501492,-0.760821265323042,52959.19494393,25.2275,22.62525,21.08165,20.5635,19.95627,1237663714409055022,0.06622506,77759861
12.1536740869925,-0.746661725672381,52959.19494393,22.48549,22.56876,21.78847,21.34451,20.95426,1237663714409054617,0.1108709,77759868
12.199496429432,-0.785560479916695,52959.19494393,23.12795,23.60681,22.69524,21.96331,21.18882,1237663714409055252,0.1813508,77037088
12.1426841737765,-0.773037265874278,52959.19494393,24.85786,21.66198,20.36322,19.06726,18.38487,1237663714409054576,0.01371612,77759104
12.1780696930886,-0.821908816890379,52959.19494393,25.25753,24.75094,23.47028,22.53095,21.19768,1237663714409055237,0.2131038,77759391
12.2100006046483,-0.781318652761824,52959.19494393,21.86359,21.00666,20.56362,20.27704,20.24172,1237663714409054808,0.04955709,77759927
12.2287952336718,-0.718608359271638,52959.19494393,21.74106,20.58186,19.91881,19.53833,19.43606,1237663714409054860,0.02983748,77759836
12.1769568568042,-0.733058824703377,52959.19494393,25.6887,22.27689,21.00497,20.68788,19.71715,1237663714409054697,0.06226382,77759529
12.1536022886295,-0.761319464098184,52959.19494393,23.50245,21.95635,20.60084,19.83454,19.46764,1237663714409054616,0.02267837,77759867
12.1666892675322,-0.818631992993651,52959.19494393,24.94761,24.75394,23.06382,22.51095,21.81367,1237663714409055036,0.197706,77759885
12.167724368335,-0.761122863562703,52959.19494393,24.30843,22.72176,21.23757,20.20667,19.62719,1237663714409054660,0.02944974,77759354
12.1877677478134,-0.794386341489581,52959.19494393,24.40014,25.32776,23.45986,21.76258,20.6185,1237663714409055246,0.1126709,77759297
12.193005460241,-0.775815098500317,52959.19494393,24.26989,25.1305,22.5364,22.19699,21.57322,1237663714409055340,0.2820415,77759301
12.1937438138131,-0.794944270537246,52959.19494393,23.86946,23.98343,22.4708,21.73826,20.65236,1237663714409054760,0.1406496,77759299
12.1629930165484,-0.720513759351967,52959.19494393,22.79813,21.99023,20.74854,20.16189,19.62086,1237663714409054648,0.05602505,77759720
12.2112174445317,-0.795294691092324,52959.19494393,22.5766,24.49057,26.09252,24.81714,23.30241,1237663714409054470,0.4923579,77759928
12.2477814502615,-0.773545022007067,52959.19494393,25.20121,24.88506,24.27139,21.91008,20.88729,1237663714409055145,0.1188732,77759341
12.2328645240605,-0.792767441075503,52959.19494393,23.03269,21.29942,19.77456,19.10699,18.59653,1237663714409054871,0.01964257,77759408
12.2291936902737,-0.820193628350306,52959.19494393,26.05103,24.43913,22.71552,21.76947,21.20873,1237663714409055276,0.1379734,77759426
12.2235949220651,-0.786655577000335,52959.19494393,23.36948,23.25935,21.7778,21.73669,21.69958,1237663714409055117,0.1311618,77759945
12.1565469813537,-0.79891978971716,52959.19494393,23.02052,22.01484,21.3778,21.23803,20.65113,1237663714409054631,0.09984235,77759874
12.1588358504688,-0.756452370175749,52959.19494393,24.69468,23.64531,21.71037,20.36325,19.84177,1237663714409054281,0.05485696,77759853
12.1499384047077,-0.734559097826466,52959.19494393,24.34281,23.68522,22.29626,21.82384,20.70543,1237663714409055017,0.1413,77759544
12.2438317219321,-0.805214405027069,52959.19494393,23.45506,21.58247,19.84062,19.21423,18.74364,1237663714409054891,0.02191192,77759325
12.1791563322283,-0.758195665200354,52959.19494393,23.35316,22.46526,20.84886,20.0322,19.65951,1237663714409054705,0.03891041,77759367
12.1562803262168,-0.775855149623225,52959.19494393,25.50711,23.69369,23.08317,21.87344,21.71592,1237663714409055222,0.1541746,77759895
12.156891389611,-0.76026744105503,52959.19494393,24.35815,22.14459,24.53581,23.03672,22.66743,1237663714409054636,0.8080969,77759896
12.2225435768722,-0.778772499422648,52959.19494393,20.96956,18.86669,18.03545,17.71055,17.54943,1237663714409054311,0.007258802,77759921
12.2228811581249,-0.779983724395705,52959.19494393,23.25029,21.94572,21.65093,21.55278,21.7716,1237663714409054313,0.08869588,77759923
12.1649997641879,-0.779724029639756,52959.19494393,23.15315,22.43903,21.87499,21.70732,21.45279,1237663714409054654,0.1521005,77759883
12.1785812002971,-0.810872404331901,52959.19494393,23.45858,23.32254,22.38995,22.07528,22.72453,1237663714409055052,0.1502131,77759366
12.1681815504089,-0.80603197302308,52959.19494393,25.61083,23.38087,22.04038,21.77568,21.25338,1237663714409055037,0.1692969,77759375
12.1535495215945,-0.767339811968399,52959.19494393,24.68034,22.89246,21.30566,20.97145,20.69167,1237663714409054619,0.06284276,77759871
12.2162834915189,-0.777023074598013,52959.19494393,22.30931,22.99086,22.71853,21.78862,21.73639,1237663714409055265,0.1859606,77759940
12.226190920263,-0.816441072634339,52959.19494393,24.10501,20.6611,19.2756,18.34541,17.81483,1237663714409054359,0.009423735,77759925
12.188103178753,-0.735778967369737,52959.19494393,25.255,24.99129,23.62222,22.58832,20.88558,1237663714409054744,0.2210061,77759286
12.1951240052198,-0.760033652588261,52959.19494393,24.46387,23.53018,23.14399,22.55986,22.36158,1237663714409055250,0.2043578,77759312
12.1787530224898,-0.76518183302226,52959.19494393,26.00218,25.1415,22.77831,21.65994,20.86295,1237663714409055239,0.1309074,77759392
12.1596270900422,-0.754172227371345,52959.19494393,20.13869,17.42364,16.04614,15.40133,15.06435,1237663714409054280,0.004921315,77759852
12.1615601444438,-0.733474433786765,52959.19494393,22.65596,22.23673,21.6301,21.39134,21.13728,1237663714409054644,0.08043589,77759546
12.1486070247081,-0.733588016475993,52959.19494393,24.45205,23.97896,23.31474,22.35498,21.83528,1237663714409055018,0.1736908,77759545
12.1527471249585,-0.728635754515731,52959.19494393,25.74265,22.64839,21.33943,20.50098,19.97643,1237663714409054614,0.03726477,77759712
12.1885027155971,-0.816701158342765,52959.19494393,23.6222,22.53927,21.01705,20.41852,19.99297,1237663714409054738,0.0486359,77759283
12.146827641126,-0.766328877278236,52959.19494393,23.06577,22.55407,22.1526,21.9947,22.1097,1237663714409054593,0.2307752,77759107
12.248745463111,-0.763399843963747,52959.19494393,24.21935,25.18052,22.86351,23.98279,23.16307,1237663714409055147,0.5206622,77759342
12.1684054650865,-0.735936446643327,52959.19494393,23.97503,22.59188,21.57524,21.15241,21.43336,1237663714409054670,0.09903793,77759359
12.163849813349,-0.727070773144618,52959.19494393,23.15551,23.88294,21.96377,22.27683,21.6006,1237663714409055031,0.3224715,77759736
12.1835974409773,-0.732585424855747,52959.19494393,24.10294,23.31558,22.36609,21.28638,21.11613,1237663714409055060,0.0969725,77759547
12.2168847241502,-0.809124773439374,52959.19494393,20.54452,19.43198,19.5867,19.77909,19.92146,1237663714409054306,0.021732,77759920
12.1557342407135,-0.728386065676866,52959.19494393,24.71737,23.01782,23.56007,23.07783,22.41988,1237663714409054629,0.356157,77759730
12.1835523032005,-0.795440454767292,52959.19494393,22.42914,23.63094,23.03596,22.06237,21.5653,1237663714409054452,0.1810407,77759352
12.2266950272648,-0.771959034978033,52959.19494393,23.44971,23.17944,22.58445,21.87327,21.13187,1237663714409055121,0.1444437,77759946
12.1776650799942,-0.729347072817331,52959.19494393,23.19788,22.48121,22.00906,22.14815,21.60869,1237663714409054390,0.1582895,77759657
12.1825879157751,-0.739222966430418,52959.19494393,24.94806,25.06973,22.26758,21.45512,22.19569,1237663714409054728,0.1543746,77759386
12.2366263747904,-0.741451549811404,52959.19494393,24.01138,23.04114,21.9205,21.26135,21.02406,1237663714409054879,0.06855391,77759410
12.2461613381363,-0.75129905140764,52959.19494393,25.86328,23.45427,22.30013,21.86394,21.34499,1237663714409055139,0.1410531,77759338
12.1525038446943,-0.767911541711865,52959.19494393,23.66706,23.35631,21.9465,21.683,20.86071,1237663714409054620,0.1321757,77759872
12.1912301417622,-0.753492535006621,52959.19494393,23.29894,23.44213,22.29178,22.03763,21.81761,1237663714409054749,0.1825757,77181567
12.1439340292952,-0.739429240873977,52959.19494393,23.57486,22.85931,21.75754,21.52569,22.66312,1237663714409054273,0.1603336,77759097
12.1893149245014,-0.736349064246432,52959.19494393,25.57491,22.65905,22.47006,21.54398,21.65843,1237663714409054742,0.1242204,77759287
12.2132350714289,-0.806854635174707,52959.19494393,22.81531,22.84866,22.26969,21.77376,21.90439,1237663714409054813,0.1199381,77759937
12.1674987391713,-0.758969634708348,52959.19494393,24.24524,22.55044,21.57518,21.21607,20.8101,1237663714409054346,0.1034123,77759349
12.2475594361558,-0.782555917684154,52959.19494393,21.66294,21.62113,20.64135,20.5071,20.20689,1237663714409054905,0.106522,77759331
12.1929772323028,-0.770194835112213,52959.19494393,24.13992,22.19938,21.94816,21.46322,21.80186,1237663714409054757,0.1316031,77759293
12.1866395504676,-0.73605320001517,52959.19494393,23.72363,24.28514,23.20101,22.29673,21.1883,1237663714409054743,0.1761662,77759285
12.1423345051071,-0.722666649064395,52959.19494393,23.81196,22.84079,21.40579,20.35991,19.69612,1237663714409055003,0.05779146,77759182
12.146108528996,-0.718952704502699,52959.19494393,23.50673,22.86485,22.97446,22.50077,21.46261,1237663714409054592,0.243141,77759192
12.2060454314517,-0.754164538425836,52959.19494393,21.58067,18.85907,17.48217,16.70759,16.26822,1237663714409054299,0.005647009,77759445
12.2020428690382,-0.744925741932807,52959.19494393,23.28067,23.09241,22.0966,22.10733,21.52994,1237663714409055079,0.2159311,77759455
12.2042819525608,-0.795897996216449,52959.19494393,24.09283,22.74289,22.15152,21.7697,21.87256,1237663714409054463,0.1197437,77759450
12.2199162723054,-0.786526226738649,52959.19494393,24.07397,22.58322,21.23524,20.31958,19.8871,1237663714409054829,0.03298466,77759941
12.1576471526533,-0.774488191467391,52959.19494393,22.92077,23.35494,23.54181,22.27772,21.48226,1237663714409055224,0.1919599,77759886
12.1603103088429,-0.81312290487045,52959.19494393,22.36164,21.38694,21.07305,20.84376,20.56472,1237663714409054639,0.05127417,77759876
12.145783860183,-0.752290710562578,52959.19494393,24.38848,23.33863,22.06742,21.98923,21.74365,1237663714409055353,0.3358451,77928388
12.246686322065,-0.745244575281348,52959.19494393,23.48256,22.68064,21.39848,20.41678,20.04788,1237663714409054903,0.03459537,77759329
12.1816028526929,-0.754467457354444,52959.19494393,24.77171,23.93076,21.92982,21.91872,21.8056,1237663714409054717,0.1412755,77759372
12.2091140049107,-0.750603049853064,52959.19494393,23.65277,22.104,21.77278,21.39776,20.83951,1237663714409054807,0.08662874,77759934
12.2033071976599,-0.722420831831609,52959.19494393,22.44836,21.31626,20.91179,20.55928,20.31208,1237663714409054790,0.04632613,77759591
12.1807108171867,-0.733672444924036,52959.19494393,24.24801,20.51009,19.06282,18.4626,18.07644,1237663714409054710,0.01442916,77759528
12.1826754628652,-0.79341199909558,52959.19494393,24.4191,23.8554,22.10969,21.49828,20.69065,1237663714409054451,0.1165864,77759383
12.1938407478555,-0.796826410863553,52959.19494393,24.40793,21.98052,21.76535,21.10987,20.80371,1237663714409054761,0.1085996,77759294
12.1445861240543,-0.723240890148614,52959.19494393,23.67052,23.95466,22.4909,21.48572,20.76236,1237663714409055007,0.1088528,77759197
12.1422309822964,-0.809229548114131,52959.19494393,24.01422,22.68554,22.08517,21.83937,21.46842,1237663714409054575,0.1629782,77759103
12.2103757881661,-0.818020153971459,52959.19494393,24.05998,22.85301,21.20032,20.05358,19.70843,1237663714409055089,0.03448876,77759936
12.153214949803,-0.738093224217297,52959.19494393,23.14659,22.83973,22.22362,22.15979,21.88787,1237663714409055025,0.2228288,77759866
12.1540547766666,-0.732088032876109,52959.19494393,25.56944,24.32875,23.73068,21.99991,21.05448,1237663714409055221,0.1393092,77759553
12.2343977263172,-0.762043744033574,52959.19494393,23.97269,22.80906,21.27131,19.95765,19.20595,1237663714409054874,0.02492752,77759409
12.1729716554795,-0.758328444635182,52959.19494393,24.06744,22.51484,21.88336,21.86086,21.79069,1237663714409054683,0.1164083,77759360
12.1860283107338,-0.815305894300783,52959.19494393,22.35038,21.72514,21.48051,21.23137,21.49305,1237663714409054733,0.07232883,77759280
12.1935638513556,-0.770012461723379,52959.19494393,22.55285,22.80998,21.78938,21.20479,20.3274,1237663714409054756,0.07089116,77759292
12.2269094998096,-0.775517860642309,52959.19494393,23.69617,22.99513,23.93023,23.40813,21.7539,1237663714409054851,0.4540023,77759961
12.1915359394577,-0.762407654229409,52959.19494393,23.53694,20.55283,19.17515,18.44483,18.03011,1237663714409054353,0.009849335,77759278
12.2449831651211,-0.801512112626294,52959.19494393,26.10023,22.64238,21.46623,20.95617,20.42089,1237663714409054898,0.09151997,77759336
12.1817484027855,-0.822813317102064,52959.19494393,19.04509,17.93731,17.48618,17.30931,17.26185,1237663714409054237,0.006479778,77759348
12.1674029877587,-0.795431772881492,52959.19494393,24.80001,24.50737,23.83175,22.04787,22.20946,1237663714409055229,0.1520253,77759388
12.2320045497012,-0.74078682609189,52959.19494393,23.05797,22.60931,22.02719,21.90923,21.5529,1237663714409054870,0.1493874,77759423
12.2127271135346,-0.800068125054397,52959.19494393,24.59693,22.988,21.70402,21.00476,20.85694,1237663714409055095,0.07921014,77759950
12.2150769320661,-0.821716208127235,52959.19494393,24.5866,24.23701,22.81214,21.93667,21.7555,1237663714409055365,0.230537,77759954
12.2298885038621,-0.732650272981492,52959.19494393,23.93093,23.83842,23.31823,22.36739,21.34957,1237663714409055277,0.1750963,77759538
12.2004063701801,-0.800284789347545,52959.19494393,23.04263,22.65424,22.26339,21.55645,21.25259,1237663714409054782,0.09341748,77759453
12.2479774581174,-0.729006695496298,52959.19494393,23.53168,23.88728,21.70496,21.35887,20.30636,1237663714409055142,0.1446455,77759817
12.1907711411831,-0.7268775341701,52959.19494393,23.59218,24.45795,22.10471,21.15682,20.39804,1237663714409055065,0.1024619,77759650
12.2478356100876,-0.797014273450547,52959.19494393,23.4474,20.64283,19.29873,18.74102,18.40268,1237663714409054365,0.01142118,77759315
12.1839124785797,-0.728061629312353,52959.19494393,25.91523,21.86579,20.5057,20.2859,19.63447,1237663714409054723,0.07956298,77759667
12.1533044155051,-0.79612557694627,52959.19494393,24.28868,23.7177,22.4213,21.96531,22.66443,1237663714409054611,0.1681906,77759863
12.224782809307,-0.727395797275296,52959.19494393,23.3786,22.2574,21.80743,21.6718,21.1962,1237663714409054845,0.113716,77759618
12.1606814392644,-0.777217471278168,52963.17471733,24.28482,25.29852,22.81288,23.42906,21.67866,1237663783128990557,0.5092512,77759890
12.2261837905989,-0.81643643922693,52963.17471733,22.98685,20.68619,19.29045,18.36814,17.83115,1237663783128989845,0.009453835,77759925
12.2213819431264,-0.816329814838234,52963.17471733,22.14726,22.22005,21.77196,21.24946,20.8986,1237663783128989927,0.2725343,77759932
12.2060403825065,-0.754158187614202,52963.17471733,21.70958,18.8619,17.48396,16.71453,16.27624,1237663783128989775,0.006043793,77759445
12.2328560870327,-0.792755672190092,52963.17471733,24.47814,21.30484,19.69558,19.0372,18.62582,1237663783128990369,0.01894631,77759408
12.1728506538111,-0.790421818599047,52963.17471733,25.71275,23.20378,22.67019,22.90104,22.23559,1237663783128990575,0.3656181,77759377
12.21322153374,-0.806869605978739,52963.17471733,22.91463,22.45844,21.99404,21.67372,21.74138,1237663783128990296,0.1108773,77759937
12.1507617177445,-0.724689397510964,52963.17471733,23.86574,23.10408,21.95779,21.13675,20.79069,1237663783128990073,0.06098933,77759708
12.2422421146732,-0.727884278670911,52963.17471733,20.74426,19.59974,19.67481,19.77397,19.85686,1237663783128989804,0.02118837,77759786
12.2084941494775,-0.765161660048735,52963.17471733,25.70724,23.24794,22.23101,21.70249,21.60298,1237663783128990628,0.1460871,77759464
12.2261536373485,-0.732778940871974,52963.17471733,22.44975,27.20455,22.32538,23.47764,20.15066,1237663783128990651,1.535063,77759539
