ra,dec,mjd_g,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,objID,modelMagErr_i,modelMagErr_g
12.2032628397335,-0.807967891184151,54357.31139455,23.70987,22.81667,21.33764,20.21758,19.65933,8658200156226126672,0.04676387,0.214976
12.2032839057873,-0.722438050268211,54357.31139455,21.93299,21.1972,20.75337,20.48812,20.23419,8658200156226126111,0.04457688,0.04317105
12.200944347424,-0.773295395841917,54357.31139455,23.31561,20.73121,19.48172,18.8723,18.54671,8658200156226125916,0.01171652,0.02795371
12.2298935031815,-0.732646567727613,54357.31139455,22.52039,23.14206,22.38701,22.084,21.63152,8658200156226126701,0.1812772,0.225615
12.1653752331785,-0.774335651206683,54357.31139455,24.11236,23.07177,22.35373,22.30167,22.04452,8658200156226126283,0.2019047,0.1951279
12.153163663597,-0.796011036899822,54357.31139455,25.33378,23.11204,22.42554,21.98441,22.16959,8658200156226126611,0.1919576,0.2446127
12.1950644487089,-0.733263430503654,54357.31139455,23.25751,23.50878,22.41193,21.77018,21.06398,8658200156226126661,0.1460867,0.3113557
12.2448446503367,-0.776913917850531,54357.31139455,23.41173,23.58806,23.34795,21.99867,22.06322,8658200156226126844,0.2718458,0.406875
12.2318526886292,-0.797394781300601,54357.31139455,23.25282,23.36674,23.23539,22.13431,21.87584,8658200156226126839,0.1739143,0.249154
12.1889846158603,-0.793407049143097,54357.31139455,21.87733,25.47034,25.73495,25.22535,23.13613,8658200156226126098,0.5309392,0.6327491
12.1480301004878,-0.763229690999981,54357.31139455,25.12365,22.86032,22.91233,22.85295,21.95903,8658200156226126228,0.3385417,0.169575
12.1808807980941,-0.730112610701986,54357.31139455,23.64736,22.86139,22.53369,22.21941,21.8273,8658200156226126329,0.2180232,0.1819468
12.1816279753212,-0.754459107204882,54357.31139455,25.65012,23.30276,22.04505,21.76042,21.40649,8658200156226126334,0.1338171,0.2474607
12.1557282117702,-0.728447850943326,54357.31139455,23.97755,23.30121,23.0812,24.27683,21.4641,8658200156226126260,0.5322853,0.197217
12.1646496300783,-0.738191211232908,54357.31139455,22.94351,23.0443,22.89231,22.89537,22.08224,8658200156226126278,0.3020567,0.1762265
12.2467568282717,-0.780959167492779,54357.31139455,24.56492,25.19118,22.65503,22.9848,22.26014,8658200156226126493,0.3810759,0.6734374
12.1658944833429,-0.745526714065926,54357.31139455,24.08911,23.12999,22.64161,23.17476,21.62562,8658200156226126625,0.4213586,0.2101649
12.1479712690937,-0.724725691498978,54357.31139455,22.25712,22.07738,22.10213,21.71942,21.41161,8658200156226126229,0.2697824,0.1711865
12.2474747869628,-0.782547668783085,54357.31139455,23.89793,22.11557,21.53022,21.21265,21.0973,8658200156226126500,0.1001667,0.09883742
12.1543806654389,-0.776842604701728,54357.31139455,22.45051,23.01776,21.98716,21.22631,20.85399,8658200156226126613,0.1200276,0.2937406
12.1568376948134,-0.76029436425715,54357.31139455,23.713,23.28877,22.75568,21.78855,22.02401,8658200156226126616,0.123939,0.2216085
12.1995417282342,-0.785513059013698,54357.31139455,23.62029,23.22889,23.11403,21.93204,21.37105,8658200156226126825,0.1521755,0.2281017
12.1529001966161,-0.791934011533084,54357.31139455,24.81654,21.81338,20.46946,19.27116,18.65524,8658200156226125989,0.01564166,0.06002855
12.1717777031883,-0.793656516973904,54357.31139455,22.43869,25.19755,25.01037,24.54303,22.23886,8658200156226126093,0.531692,0.5173953
12.1565517940528,-0.798944619415939,54357.31139455,23.43802,22.36031,21.72744,21.38988,21.33177,8658200156226126264,0.08857813,0.104872
12.1950940039365,-0.7642809372253,54357.31139455,24.33379,22.26521,20.60616,19.94341,19.47761,8658200156226126376,0.0333855,0.1560891
12.2464570127172,-0.767082605436948,54357.31139455,25.66326,21.83679,21.41322,21.08496,21.45126,8658200156226126495,0.05825816,0.06020769
12.1658022130088,-0.810114686828845,54357.31139455,25.20892,24.60882,23.9637,22.24764,21.86555,8658200156226126801,0.1920716,0.5621201
12.1915238063725,-0.762415518750236,54357.31139455,24.36705,20.53967,19.14441,18.43001,18.04501,8658200156226125909,0.009271108,0.02415716
12.1552177818299,-0.743132122172554,54357.31139455,21.72829,20.07542,19.31496,18.86458,18.55078,8658200156226125884,0.01621185,0.02296974
12.2060470761861,-0.754168109193707,54357.31139455,21.70342,18.84352,17.47475,16.69934,16.27125,8658200156226125919,0.004972008,0.009165517
12.1998751750687,-0.806742320939452,54357.31139455,22.96599,21.76107,21.3918,21.10732,21.23659,8658200156226126388,0.07257909,0.06622294
12.232858777994,-0.792764615553746,54357.31139455,22.72852,21.54606,19.7771,19.12985,18.70348,8658200156226126016,0.02312362,0.06724772
12.17756600976,-0.748879055001805,54357.31139455,22.58256,22.37287,21.42472,20.99371,20.80814,8658200156226126316,0.07131381,0.1166284
12.179816558921,-0.717299829570642,54357.31139455,26.37918,23.55744,22.33925,21.19904,20.47186,8658200156226126646,0.06752114,0.253267
12.1828930979857,-0.729437727667133,54357.31139455,23.74674,23.35119,22.50669,21.69527,21.09689,8658200156226126652,0.1136263,0.2319568
12.2266333926838,-0.721913630075815,54357.31139455,24.32602,22.88816,22.14533,21.6836,21.871,8658200156226126696,0.1888484,0.2548335
12.1499427780658,-0.744613251092728,54357.31139455,22.6964,22.07276,20.89604,20.64736,20.06342,8658200156226126241,0.06486031,0.1064472
12.1507624219858,-0.724715383614188,54357.31139455,25.09054,23.21017,21.88228,21.15905,20.79401,8658200156226126242,0.06815013,0.2012579
12.2319751355071,-0.740780305688199,54357.31139455,23.35488,22.67375,22.00084,21.883,21.82002,8658200156226126467,0.1251207,0.1254977
12.2214290960381,-0.816635536895574,54357.31139455,21.75394,21.20695,20.64132,20.11387,19.85739,8658200156226126439,0.1692018,0.2101997
12.2370320538556,-0.741952938825397,54357.31139455,22.83139,24.01839,22.54281,22.11536,21.88309,8658200156226126475,0.1487369,0.3581185
12.2328170746122,-0.819471661678511,54357.31139455,25.60822,22.99603,21.67528,21.08098,20.81298,8658200156226126704,0.1066543,0.2690243
12.2270764766381,-0.775404984079334,54357.31139455,24.58663,23.04995,23.80285,21.83878,22.59483,8658200156226126835,0.1762841,0.2386941
12.1754595155781,-0.819396872757472,54357.31139455,22.57204,21.85079,21.2091,20.94127,20.49192,8658200156226126309,0.07518114,0.08311303
12.2296160097706,-0.796496729570092,54357.31139455,22.26961,21.73919,20.83218,20.27699,20.18501,8658200156226126459,0.05678985,0.09308386
12.1811412998318,-0.779257231503971,54357.31139455,24.89786,22.89808,21.90703,21.54154,21.44989,8658200156226126330,0.08541504,0.1433321
12.236634593415,-0.741453743589372,54357.31139455,24.99778,22.94495,21.65823,21.36979,21.01669,8658200156226126474,0.08080279,0.1590389
12.187222142833,-0.7441210527579,54357.31139455,24.93487,22.57887,21.78769,21.363,22.4687,8658200156226126351,0.1104985,0.154152
12.1888320094888,-0.762083720496872,54357.31139455,22.39687,25.97898,23.98356,23.27699,22.50541,8658200156226126099,0.3534062,0.3821183
12.1880579279752,-0.728907490627335,54357.31139455,22.95628,21.19157,19.89663,19.4903,19.02932,8658200156226126356,0.03284455,0.070912
12.2306066636311,-0.802055013473738,54357.31139455,23.02669,23.32823,22.26562,21.24075,20.65407,8658200156226126702,0.07633672,0.2304552
12.2266878802795,-0.771923866977263,54357.31139455,23.18183,23.33006,23.95941,22.15239,21.98185,8658200156226126834,0.1726702,0.2358663
12.1511046588324,-0.760816287447253,54357.31139455,24.0679,22.24336,20.86382,20.27532,19.62415,8658200156226126243,0.05797413,0.155672
12.1491503992796,-0.72297984541883,54357.31139455,25.24005,24.19812,22.64908,22.41269,22.91339,8658200156226126607,0.2279084,0.4790601
12.1935518581581,-0.770000587908668,54357.31139455,21.84922,22.23288,21.36135,20.52614,20.20613,8658200156226126105,0.05722163,0.125609
12.1748411735732,-0.760220646736198,54357.31139455,22.56671,22.0945,21.3794,21.12371,20.76991,8658200156226126307,0.08140771,0.09321523
12.1911325535843,-0.805804652341602,54357.31139455,23.08863,22.66748,21.96159,21.83557,22.11149,8658200156226126364,0.1998656,0.1974592
12.1773939621349,-0.781254422382986,54357.31139455,24.34659,23.25099,22.39296,21.61192,21.11995,8658200156226126643,0.1207995,0.2415731
12.223341646755,-0.737390622651568,54357.31139455,24.11788,23.65087,22.44897,22.80991,22.30835,8658200156226126693,0.3220925,0.3169762
12.1524592318833,-0.799594836980314,54357.31139455,23.07275,20.27728,18.74482,17.80018,17.27202,8658200156226125881,0.007007645,0.02043308
12.222518869985,-0.778795381198982,54357.31139455,20.84039,18.88545,18.02743,17.70812,17.51748,8658200156226125932,0.006587091,0.009049689
12.1743708777365,-0.727866795800701,54357.31139455,24.24094,22.57897,22.84559,21.87491,22.29648,8658200156226126306,0.1447696,0.1334589
12.1839111218892,-0.728130754947124,54357.31139455,24.02873,21.9098,20.89553,20.40369,19.94584,8658200156226126343,0.0664292,0.1090889
12.2292447462709,-0.820182124233351,54357.31139455,25.79129,23.70095,22.75714,21.79192,20.58617,8658200156226126838,0.1778474,0.4430708
12.1981442648653,-0.736902573314025,54357.31139455,22.92521,19.73756,18.23859,16.97211,16.25474,8658200156226125912,0.005292726,0.01445425
12.152761381095,-0.728665305750425,54357.31139455,24.94203,22.88756,21.43746,20.45555,19.83668,8658200156226126250,0.03584875,0.1457039
12.176631723857,-0.729326653040728,54357.31139455,21.30478,20.02901,18.93398,18.43491,18.09974,8658200156226125997,0.01373266,0.0261307
12.2476114808527,-0.793675959376146,54357.31139455,21.81518,25.82086,25.88157,25.01378,24.12994,8658200156226126128,0.6007386,0.5468553
12.1828706783368,-0.815885352154707,54357.31139455,22.81303,22.81397,22.77961,22.3053,22.69325,8658200156226126336,0.2967223,0.2204593
12.183521907126,-0.739638219823452,54357.31139455,25.16762,22.89591,21.35349,20.69195,20.28331,8658200156226126340,0.05618607,0.1913076
12.227796944491,-0.791010642386241,54357.31139455,23.07107,22.29295,21.56709,21.41711,20.80925,8658200156226126457,0.09807987,0.1051942
12.1527029676847,-0.794385528823554,54357.31139455,23.97161,22.19777,22.01879,21.32043,21.53402,8658200156226126247,0.1057893,0.1125023
12.2062275436647,-0.733314691758117,54357.31139455,23.67772,22.58372,21.19444,19.71038,18.84566,8658200156226126043,0.01998895,0.1105486
12.2478131829724,-0.797016503857364,54357.31139455,23.17687,20.59536,19.29787,18.7489,18.35157,8658200156226125949,0.0110118,0.0249133
12.1482586089284,-0.75869720141001,54357.31139455,25.5526,24.27038,22.74217,22.77127,22.86565,8658200156226126605,0.316207,0.5096974
12.1877803476911,-0.794385973370745,54357.31139455,24.52904,24.77275,23.35421,21.82432,20.81279,8658200156226126815,0.1142088,0.514493
12.1664519550926,-0.758115548583642,54357.31139455,23.82735,20.18533,18.72242,17.33114,16.54385,8658200156226125897,0.005812384,0.01862499
12.2020296501477,-0.744953585906698,54357.31139455,22.83195,23.17697,22.98084,22.08774,21.88686,8658200156226126396,0.1441806,0.186641
12.1665351612479,-0.801221824511575,54357.31139455,24.2728,23.67708,22.83076,21.4793,21.70517,8658200156226126802,0.1355803,0.4163758
12.2422282672756,-0.727887968249555,54357.31139455,20.82506,19.58581,19.65864,19.77882,19.86998,8658200156226125944,0.02111484,0.01318226
12.1556078025647,-0.793649223393661,54357.31139455,22.11234,25.76808,23.91106,24.61893,22.84327,8658200156226126081,0.5238748,0.4320771
12.1542506277245,-0.763582027290121,54357.31139455,26.01744,23.71379,22.12095,22.45599,22.20309,8658200156226126614,0.3910088,0.5506269
12.1963652983732,-0.793459308339391,54357.31139455,22.33277,25.23408,24.52681,23.67167,22.39291,8658200156226126108,0.4562148,0.5185608
12.2004446676081,-0.800278252406095,54357.31139455,23.96224,22.8857,22.33145,21.43953,21.27521,8658200156226126389,0.09558242,0.1660106
12.2010107705974,-0.766995340846866,54357.31139455,23.91971,22.62076,21.65187,21.52774,21.02036,8658200156226126394,0.1152419,0.1455257
12.244941441809,-0.736920983554222,54357.31139455,22.05942,21.29855,20.19662,19.76203,19.50138,8658200156226126489,0.02787277,0.05143324
12.2466794470632,-0.745252826824965,54357.31139455,24.28877,22.68995,21.4216,20.43704,19.93051,8658200156226126498,0.03428259,0.1199434
12.2017601360162,-0.757320784551504,54357.31139455,24.99277,23.52551,23.0126,23.35843,21.97311,8658200156226126670,0.374972,0.2370506
12.1874340651171,-0.73616736949078,54357.31139455,24.27612,22.27331,20.42874,19.3763,18.85583,8658200156226126353,0.03564633,0.2134273
12.1661948728453,-0.784119461496249,54357.31139455,25.61475,22.94015,24.17229,25.404,22.69202,8658200156226126284,0.4799964,0.1898405
12.2452949816486,-0.793449047145212,54357.31139455,22.18935,24.73331,24.90938,23.94903,22.71892,8658200156226126127,0.5092305,0.4917686
12.1563367773062,-0.775918100517328,54357.31139455,24.77032,25.40161,23.49724,22.26389,21.16824,8658200156226126793,0.1667708,0.5121983
12.1645639685684,-0.781749209126217,54357.31139455,24.94339,23.23761,22.29426,21.93967,21.86963,8658200156226126281,0.1440837,0.219405
12.1532604817304,-0.738054683490299,54357.31139455,23.07926,23.52721,22.71212,22.56981,22.91286,8658200156226126612,0.2557032,0.2847311
12.2057572486495,-0.77566154190073,54357.31139455,22.37163,21.35076,20.06669,19.67114,19.44524,8658200156226126405,0.03452718,0.07224172
12.2450050872811,-0.728070409638648,54357.31139455,24.17639,25.52556,22.90466,22.88449,22.33501,8658200156226126711,0.2639475,0.4828964
12.1536577626257,-0.746715612181608,54357.31139455,23.06748,23.00386,21.77579,21.3651,21.3273,8658200156226126259,0.09240904,0.1947689
12.2462391850841,-0.725423263417948,54357.31139455,23.64716,24.47169,23.56092,22.32051,22.00609,8658200156226126845,0.1747016,0.4609857
12.153554866525,-0.767337728252312,54357.31139455,24.49232,22.89334,21.281,20.85098,20.62452,8658200156226126252,0.05137531,0.1510297
12.2462066610558,-0.75136130501839,54357.31139455,25.69836,23.51197,22.44656,22.107,21.46502,8658200156226126712,0.1859519,0.3008687
12.2343287853636,-0.773646041318532,54362.36111289,24.84866,23.99527,22.32849,21.1837,20.12117,8658200246410478252,0.1059768,0.4900032
12.1828407823843,-0.815692835711024,54362.36111289,22.80118,22.62661,23.15214,22.23376,22.98674,8658200246410478010,0.3283364,0.1950493
12.1510836862729,-0.760743455671226,54362.36111289,23.23451,22.65225,21.05227,20.67184,20.00511,8658200246410478187,0.08248409,0.2020388
12.188511187717,-0.816631582221846,54362.36111289,24.28727,23.34451,21.28179,20.76785,20.12069,8658200246410478214,0.07291016,0.2926418
12.2225156015445,-0.778775478926526,54362.36111289,21.06351,18.86997,18.03774,17.706,17.48489,8658200246410477672,0.006851377,0.009349499
12.2295486156449,-0.796527872872849,54362.36111289,21.544,21.78003,20.75123,20.71138,20.42586,8658200246410477787,0.09181738,0.09981177
12.1528829418061,-0.791914154567787,54362.36111289,25.52457,21.912,20.42093,19.28304,18.6089,8658200246410477717,0.01952391,0.07988144
12.1666288614248,-0.801130191912465,54362.36111289,24.1378,23.08629,24.12676,21.50915,21.06677,8658200246410478304,0.1553443,0.2626231
12.1984952149381,-0.793672214394389,54362.36111289,22.32787,19.92727,18.79295,18.26898,17.93605,8658200246410477662,0.009480542,0.01777194
12.2060403955302,-0.754149230108542,54362.36111289,21.56188,18.83719,17.47331,16.70105,16.24694,8658200246410477665,0.00459784,0.009446736
12.1998452311774,-0.806728131825959,54362.36111289,21.93562,21.59857,21.37916,21.04879,20.64052,8658200246410477774,0.1031286,0.07390188
12.1938645769732,-0.796774458525145,54362.36111289,22.24834,22.14165,22.20465,21.5792,20.97337,8658200246410478037,0.1362869,0.09742457
12.2327287076887,-0.81943149926958,54362.36111289,24.61457,23.3771,21.63421,21.36614,20.52665,8658200246410478249,0.1525963,0.3774488
12.1748312735543,-0.760193972272035,54362.36111289,22.50816,22.1503,21.29608,21.07096,20.41866,8658200246410477974,0.1030675,0.1156211
12.1825722271443,-0.793338715648997,54362.36111289,24.3797,23.42501,22.46149,21.20738,20.71865,8658200246410478319,0.1108601,0.3291923
12.1798310151432,-0.717288720034709,54362.36111289,24.36188,23.68734,22.15567,21.21133,20.6656,8658200246410478209,0.09372133,0.3484567
12.1835422296392,-0.739589978277318,54362.36111289,25.52835,22.88638,21.64408,20.97695,20.18082,8658200246410478013,0.07894833,0.1855463
12.1878441697074,-0.794345740420787,54362.36111289,25.96519,25.92311,23.55004,21.39198,20.76178,8658200246410478325,0.1117328,0.5241626
12.1478835859112,-0.725135066242921,54362.36111289,23.12584,22.28112,22.47919,21.80722,23.24899,8658200246410477913,0.2620094,0.1652866
12.2223139097017,-0.795969253737629,54362.36111289,22.80649,22.53654,22.45166,21.59939,21.36016,8658200246410478094,0.1760859,0.1745221
12.1770454956202,-0.775506990896676,54362.36111289,25.07656,23.14251,22.00097,21.04449,21.13265,8658200246410478315,0.1373243,0.357626
12.2343537784371,-0.73393344514364,54362.36111289,25.14305,24.96148,24.28542,21.93523,22.93908,8658200246410478354,0.1846788,0.6843345
12.151352482987,-0.757197992837976,54362.36111289,23.69884,22.03439,21.86768,21.8666,21.65237,8658200246410477924,0.1984217,0.09990257
12.1754338037964,-0.819388866338977,54362.36111289,23.2801,21.94372,21.08567,20.98997,20.49895,8658200246410477982,0.1086009,0.1059923
12.1874019457557,-0.736157895833187,54362.36111289,21.38163,23.06982,20.25716,19.20217,18.53539,8658200246410478029,0.04130634,0.5410267
12.1524416911051,-0.799565825847727,54362.36111289,24.21858,20.27187,18.74947,17.79073,17.21642,8658200246410477644,0.007322356,0.02256383
12.1493167321114,-0.720567950751467,54362.36111289,21.87222,22.13245,21.10714,20.95168,20.4676,8658200246410477919,0.1286154,0.1528064
12.1766381259277,-0.753320268763369,54362.36111289,25.41791,24.14638,22.74997,21.48966,20.9496,8658200246410478312,0.1349767,0.5373005
12.1774423029892,-0.817061388052407,54362.36111289,23.80079,23.69009,23.7635,20.63166,20.65271,8658200246410478316,0.1070696,0.6547108
12.2192545131694,-0.790227157039301,54362.36111289,21.10715,23.36958,25.89503,25.58826,21.69864,8658200246410477781,0.7841318,0.4263978
12.1669635196506,-0.770687336038695,54362.36111289,20.93115,20.69054,19.78943,19.67009,19.13626,8658200246410477760,0.05118069,0.05323116
12.2247198604786,-0.727344411890084,54362.36111289,23.01423,22.26133,21.83612,22.02065,22.2525,8658200246410478098,0.239195,0.1274499
12.1679059570193,-0.819056493025309,54362.36111289,24.72634,23.35116,22.83288,21.82421,21.11971,8658200246410478306,0.1651113,0.2648026
12.1615613886094,-0.733451804413993,54362.36111289,23.08505,22.1626,21.62441,21.37814,20.77695,8658200246410477947,0.1211602,0.1065362
12.1625661117681,-0.792424340974685,54362.36111289,22.91991,23.13788,22.95515,21.60952,21.8177,8658200246410477948,0.1449161,0.2360552
12.1601937594203,-0.809390438967961,54362.36111289,22.07085,22.67401,21.0331,21.37877,22.30653,8658200246410478198,0.2449095,0.3167304
12.1681711452381,-0.806049669767971,54362.36111289,23.2442,24.01329,22.71112,21.77946,20.98901,8658200246410478307,0.1842139,0.5063405
12.1776949112299,-0.748847875352911,54362.36111289,21.97265,21.76643,20.9918,20.57419,19.85357,8658200246410477989,0.1003129,0.1226502
12.2176921321279,-0.722949213548401,54362.36111289,23.02936,21.08457,19.72127,19.03161,18.54364,8658200246410477712,0.01563969,0.03998707
12.2032703077592,-0.807934601788868,54362.36111289,26.31941,22.55788,21.24888,19.90999,19.35613,8658200246410478225,0.05720365,0.2542237
12.1596051831383,-0.754169653745212,54362.36111289,20.08752,17.40022,16.01871,15.39111,15.02037,8658200246410477647,0.003544999,0.00491905
12.204321685382,-0.795834982293669,54362.36111289,25.23133,22.88427,22.24798,22.22075,21.28719,8658200246410478058,0.2511682,0.1935639
12.1634816818412,-0.718091123010449,54362.36111289,22.09413,21.70804,20.15102,19.20848,18.83661,8658200246410477952,0.03004064,0.1153895
12.2032797104062,-0.722428456021825,54362.36111289,22.42686,21.3884,20.9199,20.67417,20.29192,8658200246410478056,0.06220323,0.0532276
12.2044702247456,-0.728971072792875,54362.36111289,23.54175,22.19282,21.82005,21.67026,20.93068,8658200246410478059,0.1427604,0.100663
12.2026410224117,-0.76100953372101,54362.36111289,26.80993,22.53568,21.71531,21.03049,20.41829,8658200246410478054,0.07960296,0.1324382
12.1683849468372,-0.815612550381125,54362.36111289,22.90341,22.37615,21.32772,21.13649,20.44851,8658200246410477962,0.1336849,0.1657538
12.2157443848371,-0.745952827844453,54362.36111289,24.01887,24.91909,25.2318,25.88422,20.59672,8658200246410478386,0.3680082,0.6555713
12.2038145402987,-0.788442491746745,54362.36111289,23.46274,23.20206,21.2639,20.04629,19.42066,8658200246410478228,0.04577802,0.31237
12.1636991701311,-0.730193009783357,54362.36111289,24.39768,22.92904,21.56664,21.21551,21.30566,8658200246410478201,0.1506329,0.2866327
12.2109380623827,-0.719618442570778,54362.36111289,23.17228,22.21849,21.78819,21.43558,22.30489,8658200246410478070,0.1868887,0.1596454
12.2144474116097,-0.753884062260066,54362.36111289,22.41829,23.03362,22.02094,21.30537,21.63792,8658200246410478237,0.1329561,0.2569306
12.2036844941574,-0.723708448821356,54362.36111289,23.5662,23.29068,21.67731,20.80599,20.19997,8658200246410478057,0.08130256,0.3124116
12.1575288055305,-0.72974161506232,54362.36111289,22.84258,22.96996,22.17295,21.19446,21.24455,8658200246410478300,0.1444756,0.292393
12.1630513150185,-0.72045475601731,54362.36111289,22.08099,22.3581,20.83215,20.38098,19.94036,8658200246410477951,0.08515131,0.206358
12.1608668117939,-0.794182785476088,54362.36111289,23.03701,24.73274,22.94794,21.8549,23.72273,8658200246410478301,0.1843729,0.6981919
12.1704587339637,-0.752296709144926,54362.36111289,24.04429,20.83201,19.36616,18.14653,17.46494,8658200246410477706,0.009022747,0.03312107
12.1845735494535,-0.761044663838889,54362.36111289,24.902,23.63589,22.70709,21.46699,20.36971,8658200246410478322,0.1365895,0.3839284
12.2023272239334,-0.725139229291067,54362.36111289,23.57003,23.08806,22.03312,21.79282,21.6358,8658200246410478223,0.2044467,0.2711561
12.1682411705287,-0.737033180536237,54362.36111289,21.59382,21.85302,20.7894,20.26604,19.93788,8658200246410477963,0.09458462,0.1605505
12.1626679121904,-0.775373322323565,54362.36111289,21.07276,19.92942,19.4988,19.36976,19.36287,8658200246410477649,0.02056664,0.01853685
12.2085085308208,-0.761704370360186,54362.36111289,18.24807,16.47797,15.84297,15.59673,15.45973,8658200246410477617,0.003588688,0.003852268
12.22549664541,-0.790106806867255,54362.36111289,21.9818,25.60863,26.10324,24.298,24.30873,8658200246410477784,0.8781502,0.6465609
12.2132314362246,-0.806886284623394,54362.36111289,22.7716,22.36044,21.72557,21.15952,20.93454,8658200246410478074,0.1617733,0.1985133
12.1602410445497,-0.74904554990365,54362.36111289,22.90901,22.06551,21.40598,21.13304,21.58205,8658200246410477946,0.1313967,0.1271265
12.1681191318791,-0.763529758513738,54362.36111289,22.50972,22.11896,21.2723,21.01988,21.22674,8658200246410477762,0.08020514,0.09372672
12.1853986079464,-0.778067452725174,54362.36111289,23.14989,22.67148,22.44382,22.2294,21.82348,8658200246410478018,0.2671255,0.1669342
12.2127135250154,-0.800009882783421,54362.36111289,24.40619,23.50466,21.80452,21.34188,20.88513,8658200246410478236,0.1129713,0.3163753
12.2029441820131,-0.749009881195919,54362.36111289,25.72602,21.66581,19.99871,18.74588,17.9593,8658200246410477711,0.01283174,0.0635772
12.1591262407426,-0.814921864114456,54362.36111289,22.94208,22.15987,20.87262,20.12777,19.31934,8658200246410477939,0.07313441,0.1856658
12.1634368749891,-0.745545545965425,54362.36111289,21.32708,20.19798,19.20484,18.89039,18.55511,8658200246410477950,0.02756679,0.03700899
12.1602742643839,-0.813133800203169,54362.36111289,22.13717,21.39734,20.98021,20.85601,21.03814,8658200246410477945,0.07487132,0.05429706
12.2081958126178,-0.744755426050312,54362.36111289,20.3744,17.82719,16.67656,16.21627,15.9325,8658200246410477667,0.004049947,0.00583296
12.2088579673252,-0.75515572852399,54362.36111289,21.7724,21.88509,21.22024,20.95554,20.72034,8658200246410477778,0.1006723,0.09835356
12.1673885956804,-0.7330130840041,54362.36111289,23.31151,22.63747,21.72951,21.40426,21.27119,8658200246410477958,0.1429853,0.1828154
12.2085577995203,-0.749514868227833,54362.36111289,25.40844,23.22405,21.5665,21.00141,20.36137,8658200246410478065,0.115444,0.3429984
12.209959608943,-0.781301039816399,54362.36111289,21.82481,20.836,20.43139,20.34595,20.12243,8658200246410478067,0.0670389,0.04616321
12.1860189874352,-0.815291254801831,54362.36111289,22.5294,21.615,21.66636,21.38805,21.75396,8658200246410478020,0.1122097,0.06217106
12.2198606447483,-0.742407194344299,54362.36111289,23.89168,22.8039,23.59846,22.71534,21.61168,8658200246410478088,0.3547716,0.1697636
12.2168696909366,-0.809103375699509,54362.36111289,20.5576,19.39493,19.5972,19.69124,19.92718,8658200246410477669,0.0275602,0.0131563
12.2098492970708,-0.80644590397556,54362.36111289,23.50675,22.32179,22.04883,22.41214,21.65204,8658200246410478069,0.5307118,0.2068714
12.2104023818811,-0.817994504049572,54362.36111289,24.95723,23.829,21.34133,20.04304,19.47298,8658200246410478234,0.04303603,0.4889016
12.2171678723865,-0.726075839529778,54362.36111289,24.84907,22.68148,21.1943,20.42043,19.76011,8658200246410478084,0.05442346,0.1737719
12.1729436495985,-0.758264376776367,54362.36111289,23.35596,22.45732,21.93976,21.85765,21.78068,8658200246410477967,0.162695,0.1219196
12.1742231426688,-0.727767074694551,54362.36111289,26.09256,22.07044,21.8651,22.12678,22.60342,8658200246410477973,0.4008202,0.1612815
12.1786687117041,-0.765121363035192,54362.36111289,24.48088,23.22039,22.97482,21.39944,20.65102,8658200246410478317,0.1388872,0.2884084
12.2099067820763,-0.768420028032508,54362.36111289,23.53625,23.82726,22.12535,21.52825,21.00231,8658200246410478233,0.1653651,0.5005911
12.167699371433,-0.761110214270111,54362.36111289,23.33307,22.66329,21.13042,20.22739,19.68586,8658200246410477959,0.04543139,0.1595179
12.2099788297638,-0.729853951140063,54362.36111289,21.89309,21.3551,20.58703,20.43409,19.68911,8658200246410478068,0.0599452,0.05930701
12.2084596855826,-0.765220889042749,54362.36111289,24.60241,23.18389,21.86897,21.64672,22.04077,8658200246410478231,0.1670347,0.2709354
12.2171728161437,-0.804544938443078,54362.36111289,22.49393,22.93097,22.34295,21.20738,20.7731,8658200246410478344,0.1310639,0.2534232
12.1856510699975,-0.79015729437412,54362.36111289,20.99792,25.78559,26.57147,25.09179,21.04524,8658200246410477766,1.214594,1.010238
12.2090951307491,-0.750503897241556,54362.36111289,22.45249,22.31512,21.81973,21.42256,20.62386,8658200246410478066,0.1103326,0.1084264
12.2203206700135,-0.753999718846949,54362.36111289,23.05373,23.24806,22.41385,23.06801,22.4498,8658200246410478239,0.448963,0.2378735
12.2386023459433,-0.731162064826522,54362.36111289,20.72768,19.42517,18.96139,18.76483,18.5881,8658200246410477681,0.01312934,0.01297754
12.1526822188322,-0.794423955911409,54362.36111289,22.47081,23.03675,22.0474,21.13189,20.78506,8658200246410478190,0.1107543,0.2514784
12.1945496192332,-0.755326316447738,54362.36111289,24.98438,22.98709,21.85441,21.52746,20.69299,8658200246410478220,0.183719,0.2792405
12.1565431824074,-0.798859698397365,54362.36111289,23.53197,22.35254,21.5449,21.38271,21.47389,8658200246410477937,0.1357847,0.1293208
12.2014749708774,-0.735593939165945,54362.36111289,22.9044,23.15947,23.13319,21.15179,20.49908,8658200246410478335,0.1039665,0.2593545
12.1953558199036,-0.744637928795325,54362.36111289,21.6719,25.32634,23.78586,24.53687,23.20644,8658200246410477772,1.109466,0.8815176
12.1535343059308,-0.767382758753685,54362.36111289,24.69885,22.77593,21.38875,20.74311,20.20849,8658200246410477932,0.06770201,0.1724968
